userId,movieId,rating,timestamp
420,1193,3,973725351
421,1193,5,1407693773
427,1193,2,1142787605
428,1193,5,1005313471
440,1193,4,1008606031
450,1193,4,1481674070
455,1193,4,1476557973
465,1193,4,1526353274
467,1193,4,1024907617
473,1193,4,980190042
488,1193,5,952121344
491,1193,5,974942434
495,1193,5,986145778
497,1193,5,941878092
513,1193,2.5,1109044025
526,1193,4,1442807910
531,1193,5,1003084946
537,1193,0.5,1449388892
540,1193,4.5,1118557178
549,1193,5,1238315213
550,1193,4,1342001310
556,1193,4.5,1138402732
559,1193,4,945113417
570,1193,3,974774892
589,1193,5,980812889
591,1193,5,1535213090
596,1193,5,1516972890
601,1193,4,1210686194
603,1193,4,1266614868
605,1193,1,1358382843
620,1193,4,948156110
629,1193,4.5,1434460054
642,1193,4.5,1431908742
651,1193,4,1052168213
15,1194,3,1370809296
235,1194,3,1048091041
295,1194,3,999045883
339,1194,1,1530894983
590,1194,3,945538422
605,1194,3.5,1388352875
4,1196,5,1127947461
10,1196,5,948882504
19,1196,4,849710573
28,1196,5,1483821849
31,1196,5,968870625
38,1196,5,979742271
42,1196,5,1251234004
43,1196,5,1084502059
46,1196,4,1104839912
51,1196,5,921670004
53,1196,4,1226264179
55,1196,5,1059054472
56,1196,3.5,1274769517
65,1196,0.5,1422888451
67,1196,5,1510265960
70,1196,4,1272745631
71,1196,4,1278025426
72,1196,5,1459979048
73,1196,4.5,1437671548
79,1196,5,1007911199
81,1196,3.5,1244602822
95,1196,4.5,1086969456
96,1196,3.5,1504045332
100,1196,5,1204695551
103,1196,5,913050653
108,1196,4,943639921
128,1196,4.5,1158990239
132,1196,4.5,1118119786
134,1196,4.5,1347372873
138,1196,4,1071868027
141,1196,3,848469671
147,1196,4.5,1172996317
150,1196,4,1438187665
154,1196,5,1026239077
173,1196,4.5,1451254156
174,1196,4,1078951528
180,1196,5,1034926078
183,1196,2.5,1120613810
185,1196,4,856837720
186,1196,4,990200770
196,1196,4,1048828817
206,1196,4,1343316460
208,1196,3.5,1452800951
210,1196,5,952820097
212,1196,4,965295176
214,1196,3,983018198
218,1196,3,977880995
224,1196,3,1471717479
235,1196,5,1011126035
239,1196,3,991627154
245,1196,3,909467180
248,1196,3,1511185786
258,1196,1,1346002455
268,1196,2.5,1137407733
277,1196,3.5,1428191008
280,1196,4.5,1408978458
284,1196,4,950558328
285,1196,4,1456011805
294,1196,3,1146662053
299,1196,4,1149754283
300,1196,5,1094800810
301,1196,5,1216137688
313,1196,5,1160608603
314,1196,4.5,1142957894
319,1196,4,942401319
321,1196,2,1461081558
330,1196,5,1494852028
332,1196,4,1160419581
339,1196,0.5,1530892155
340,1196,5,1432244985
356,1196,3.5,1070897279
357,1196,5,1062833175
358,1196,4,1257820793
362,1196,4,1064010411
364,1196,4.5,1463643043
366,1196,1,902066878
368,1196,5,1473034360
369,1196,5,1466344709
372,1196,4.5,1436054022
374,1196,4.5,1141589326
378,1196,4.5,1227578987
379,1196,1,1522810713
384,1196,1,1186595176
386,1196,5,862823024
390,1196,3,852088896
399,1196,4,866131837
407,1196,4,1315150373
408,1196,3,915922822
411,1196,4,1427546820
416,1196,5,1203277586
419,1196,5,948298512
421,1196,5,1407693851
428,1196,5,1002381406
430,1196,5,1492047099
431,1196,2,974707905
435,1196,4,854262768
444,1196,4,1518325557
450,1196,4.5,1481673924
458,1196,3,1109958095
459,1196,5,1461193649
464,1196,4.5,1488599190
465,1196,4.5,1526347453
471,1196,4,1517155372
473,1196,3,980189143
476,1196,3,981427086
484,1196,4,939762376
486,1196,5,954543320
491,1196,5,974951730
497,1196,4,941879133
500,1196,3,1448510865
502,1196,5,939033482
513,1196,3.5,1109043727
514,1196,5,1462191069
523,1196,5,851074465
526,1196,1.5,1442810426
527,1196,5,1437221692
532,1196,4.5,1448411681
536,1196,4.5,1150866502
540,1196,4.5,1229925633
549,1196,5,1238318058
559,1196,5,945112397
561,1196,3.5,1303854717
570,1196,3,974774942
571,1196,5,1122841246
572,1196,5,985563206
586,1196,4,868266486
589,1196,4,949295891
590,1196,4,945540634
593,1196,4,952925449
601,1196,4,1117344761
602,1196,3,1003783132
603,1196,4,1266614955
605,1196,4.5,1301671059
613,1196,5,1439757239
615,1196,3.5,1409954141
620,1196,3,948156561
621,1196,5,976204731
625,1196,4,1043644218
627,1196,4.5,1135941236
639,1196,5,1492240552
642,1196,5,1431910134
649,1196,5,1367104636
651,1196,3,1052168184
652,1196,3.5,1132109631
653,1196,4.5,1536247790
15,1197,2.5,1370810130
29,1197,4,1436317279
31,1197,5,968870625
34,1197,5,1472945145
36,1197,4,1529363319
42,1197,3.5,1251423122
43,1197,5,1084500539
46,1197,5,1104839855
51,1197,3,922260218
72,1197,5,1460135628
73,1197,4,1438016253
79,1197,5,1007910288
84,1197,3,999053901
90,1197,4,1305937300
125,1197,2,947542398
130,1197,0.5,1447830461
134,1197,4.5,1347329537
135,1197,3.5,1057035527
138,1197,3.5,1075064492
147,1197,4,1172996793
150,1197,3.5,1438187682
151,1197,1,1439802338
160,1197,4.5,1076724813
174,1197,4.5,1073683680
183,1197,5,1120613962
187,1197,4,938467402
196,1197,4,1048829706
206,1197,4.5,1343317878
235,1197,5,1006368023
239,1197,4,991627154
241,1197,4,854892492
245,1197,4,909467209
250,1197,4.5,1231573078
258,1197,4.5,1346008342
261,1197,4,1355896488
283,1197,4,1001195660
285,1197,3,1456011547
287,1197,5,938871429
294,1197,3,1146662137
300,1197,4.5,1094800815
312,1197,4.5,1349991937
332,1197,3,1160255387
338,1197,4,1100023284
345,1197,4,1119035860
357,1197,3.5,1077749455
358,1197,4.5,1257816807
362,1197,4,1064008623
368,1197,5,1473034861
372,1197,4,1436054029
378,1197,3,1257896665
384,1197,4.5,1186595280
388,1197,4,1136682168
399,1197,4,866131802
402,1197,4,1115655767
407,1197,3.5,1315150330
408,1197,2,915923736
420,1197,4,973725435
421,1197,5,1407693866
443,1197,1,974672067
444,1197,5,1518326600
449,1197,3.5,1521962797
459,1197,3.5,1461193632
471,1197,3,1517156078
473,1197,4,980190232
481,1197,5,939386598
482,1197,4.5,1359514325
485,1197,4,946875279
486,1197,5,954543395
489,1197,4.5,1254476087
502,1197,5,939033482
513,1197,4,1109043585
518,1197,4.5,1439084291
523,1197,5,851074465
526,1197,1.5,1442810429
531,1197,4,1003084931
536,1197,4.5,1123891128
540,1197,4.5,1248430013
549,1197,4.5,1238320028
559,1197,4,945119754
561,1197,5,1307463124
581,1197,2,1019539146
586,1197,5,868266985
590,1197,4,945537633
593,1197,5,952929122
599,1197,4.5,1439228380
603,1197,4,1266614887
605,1197,5,1382825564
613,1197,3,1439757244
620,1197,3,948157423
632,1197,3.5,1497855311
637,1197,3,974053218
640,1197,4.5,1378663684
642,1197,4,1432520927
649,1197,5,1367104632
4,1198,4.5,1113767131
10,1198,5,948882757
19,1198,4,849710562
31,1198,4,968870901
34,1198,2.5,1472945212
35,1198,4,1340309385
38,1198,5,979742335
42,1198,4,1251234230
43,1198,5,1084579335
46,1198,5,1104839849
51,1198,4,922450197
55,1198,5,1059054542
56,1198,3.5,1274779433
65,1198,5,1422888446
70,1198,3,1272745653
72,1198,5,1459979044
73,1198,4.5,1437671544
78,1198,3.5,1439168506
79,1198,5,1007909361
81,1198,5,1244669770
82,1198,4,1456498808
90,1198,4,1305937117
95,1198,4,1086969464
100,1198,4,1204695563
125,1198,2,947542520
128,1198,4.5,1158990045
132,1198,4,1118118824
134,1198,5,1347329478
135,1198,4,1037561510
137,1198,3.5,1335203504
138,1198,5,1071867663
141,1198,3,848469682
147,1198,3,1172996523
158,1198,5,1052913122
160,1198,4.5,1076725810
166,1198,4,1438997910
173,1198,5,1451827029
174,1198,4.5,1078951548
178,1198,5,953512457
183,1198,5,1120613832
185,1198,5,856837720
187,1198,3,938466589
206,1198,4.5,1517944510
211,1198,5,1016488083
214,1198,1,983017582
219,1198,5,944906988
224,1198,1.5,1471717463
225,1198,4,1486173047
235,1198,5,1010088851
238,1198,4,1200894689
239,1198,3,991710025
241,1198,4,854893294
245,1198,3,909467180
248,1198,2,1511185780
250,1198,4.5,1231622456
258,1198,4,1346002443
268,1198,3.5,1135774296
269,1198,5,953335821
272,1198,3,1438594726
277,1198,3,1427936101
280,1198,4,1408978429
285,1198,3,1456011326
294,1198,3.5,1146660875
295,1198,3,999045204
297,1198,5,964621104
299,1198,4,1149755478
300,1198,5,1094800807
301,1198,5,1216137703
313,1198,4,1160608666
314,1198,3,1142957908
320,1198,5,1012848860
321,1198,3.5,1461079398
332,1198,4,1160252660
339,1198,1,1530894955
340,1198,5,1432244981
345,1198,4,1119034460
356,1198,3.5,1070898063
357,1198,5,1062833143
358,1198,4.5,1257816768
362,1198,3.5,1064008558
364,1198,4,1463643039
368,1198,5,1473034365
369,1198,5,1466344707
372,1198,4.5,1436054017
378,1198,4,1227578982
384,1198,3.5,1186595187
386,1198,5,862822529
390,1198,3,852088808
399,1198,4,866131837
402,1198,4,1115658170
407,1198,4.5,1315149728
408,1198,3,915922758
409,1198,4.5,1483473914
411,1198,5,1427546746
416,1198,4,1203277597
418,1198,3.5,1448757888
421,1198,5,1407693807
427,1198,4,1142787570
428,1198,5,1002381459
433,1198,5,1006499082
435,1198,5,854262768
444,1198,4,1518325559
449,1198,2,1537116438
450,1198,4,1481673926
458,1198,3,1127980942
459,1198,3.5,1461193157
462,1198,5,1203117295
464,1198,4,1488599193
465,1198,4.5,1526353349
471,1198,4,1517155578
475,1198,5,924098543
476,1198,5,981427021
478,1198,5,1225243081
484,1198,5,939762377
486,1198,5,954543258
488,1198,4,951610410
502,1198,5,939033716
511,1198,1.5,1167510131
513,1198,3,1109043574
514,1198,5,1462191065
519,1198,3,1529477013
523,1198,5,851074437
526,1198,3.5,1442810373
527,1198,5,1437221693
531,1198,5,1003084961
536,1198,4,1123891080
537,1198,0.5,1449388774
540,1198,4.5,1118557023
549,1198,5,1238315089
559,1198,5,945119754
561,1198,4,1307463118
571,1198,3.5,1122841275
572,1198,5,1058754879
584,1198,5,1000933335
586,1198,5,868266486
589,1198,4,949295836
590,1198,3,945791917
593,1198,4,952925265
599,1198,4.5,1439228404
601,1198,4,1212057737
602,1198,4,1003783132
605,1198,4.5,1301602706
610,1198,4,1451243099
620,1198,3,948157423
621,1198,5,976204731
627,1198,3.5,1135941276
629,1198,4,1434460173
640,1198,4.5,1378663629
10,1199,5,948883023
36,1199,4,1529362836
48,1199,4.5,1527521195
56,1199,3,1277192402
71,1199,3.5,1257877159
73,1199,3.5,1437673868
79,1199,5,1030290532
81,1199,5,1431996301
82,1199,5,1266748115
120,1199,4,1084382697
128,1199,2.5,1158967231
138,1199,4,1075063994
151,1199,5,1439802361
185,1199,5,856837740
187,1199,5,938466515
214,1199,5,1104262529
235,1199,5,1009716823
239,1199,5,991627404
241,1199,2,860926476
250,1199,5,1231623815
255,1199,4.5,1078553645
268,1199,4,1144702600
277,1199,4,1427936213
295,1199,3,966794939
312,1199,4,1349929326
313,1199,4,1160608457
339,1199,5,1512991539
357,1199,4,1062835591
372,1199,3.5,1436054215
378,1199,4,1227580676
386,1199,5,862822560
408,1199,3,915922758
419,1199,5,948305649
459,1199,5,1461194862
464,1199,5,1488599650
473,1199,3,980190110
526,1199,2,1442810562
540,1199,4,1360676388
549,1199,5,1238319378
556,1199,4,1192963799
559,1199,5,945111194
590,1199,5,945532641
603,1199,3,1273593894
605,1199,1,1358718647
4,1200,3,1113767278
19,1200,3,849710586
35,1200,4,1340228069
36,1200,3.5,1529363156
38,1200,5,982854293
51,1200,5,921670378
55,1200,4.5,1059054779
56,1200,3.5,1274768674
65,1200,4,1422888560
70,1200,4,1272745861
71,1200,3.5,1278026224
72,1200,4,1459981726
73,1200,4.5,1437672051
79,1200,4,1007911218
81,1200,4.5,1244671295
100,1200,3.5,1204695927
103,1200,5,913050757
128,1200,2.5,1158967713
132,1200,3.5,1118118967
134,1200,5,1347370752
138,1200,4,1071868017
154,1200,4,1026239232
160,1200,5,1076722663
173,1200,4.5,1451250667
177,1200,3.5,1236267428
180,1200,4,1034926116
183,1200,4,1120614178
185,1200,4,857013709
187,1200,2,938469045
208,1200,4,1452801025
214,1200,4,983018485
219,1200,5,944906763
235,1200,5,1011126143
239,1200,3,991625174
245,1200,4,909467180
248,1200,4,1511186062
258,1200,5,1346008166
275,1200,4,1168827389
277,1200,3.5,1428191130
294,1200,3,1146662220
301,1200,5,1216136361
313,1200,5,1160609198
314,1200,4,1142958080
339,1200,5,1512988492
343,1200,4,1113975801
356,1200,4,1070897290
357,1200,5,1062835558
362,1200,3,1064010295
369,1200,4.5,1467015366
372,1200,3.5,1436054002
378,1200,4.5,1227578925
384,1200,1,1206468028
386,1200,4,861879719
390,1200,3,852011317
408,1200,3,915919631
416,1200,4.5,1203277842
419,1200,5,948490896
421,1200,5,1407694380
428,1200,3,1002382222
435,1200,5,854262792
450,1200,4,1481674349
458,1200,2.5,1109958178
464,1200,4,1488599318
465,1200,3.5,1526353300
475,1200,1,924098543
482,1200,4.5,1359514309
484,1200,3,959319977
486,1200,5,954543395
502,1200,5,939033520
505,1200,4,1354532867
514,1200,5,1462191469
526,1200,4.5,1442808794
540,1200,5,1329834380
549,1200,5,1238318099
553,1200,4.5,1107805962
559,1200,4,945112740
561,1200,4,1303855063
586,1200,5,868266524
590,1200,4,945532682
593,1200,3,952933260
601,1200,3.5,1117343806
605,1200,4.5,1301601460
621,1200,5,976204750
627,1200,3.5,1135941396
632,1200,4.5,1497854611
19,1201,5,849710604
37,1201,3.5,1069643174
43,1201,4,1084489095
48,1201,4,1527519358
51,1201,5,921680225
56,1201,4,1281741486
81,1201,5,1244603146
88,1201,4,1208454631
130,1201,1,1447830709
134,1201,4.5,1347329640
138,1201,4,1071865668
173,1201,5,1451250677
208,1201,2.5,1452801105
222,1201,3.5,1449326707
235,1201,5,1010088840
238,1201,5,1200894477
239,1201,2,991628021
248,1201,3,1511185871
250,1201,4.5,1231620754
258,1201,5,1346008102
277,1201,4,1428191485
280,1201,4.5,1408978579
285,1201,4,1456011837
301,1201,5,1216150680
332,1201,4,1160289643
350,1201,5,1464544653
356,1201,5,1070898270
399,1201,5,866132171
421,1201,5,1407693947
428,1201,5,1005314230
435,1201,4,854262869
450,1201,4,1481674093
458,1201,4,1109958350
464,1201,4.5,1488599565
465,1201,5,1526507696
470,1201,1,1488126091
471,1201,1.5,1517156043
486,1201,5,954543353
500,1201,3,1448510943
502,1201,5,939032723
513,1201,2,1109044327
540,1201,5,1118557648
549,1201,5,1238318203
553,1201,4.5,1107805089
559,1201,4,945119754
586,1201,5,868266671
590,1201,4,945760416
591,1201,5,1535716382
605,1201,5,1301671590
627,1201,5,1135941025
10,1202,5,948967730
47,1202,5,938795721
214,1202,5,1136741646
239,1202,5,990428672
283,1202,5,1001195749
540,1202,1.5,1119378515
4,1203,1.5,1113796037
15,1203,5,1370809515
19,1203,5,849710933
43,1203,4.5,1084490049
51,1203,5,922274414
56,1203,4,1318251746
72,1203,4,1460132120
81,1203,5,1431996083
119,1203,5,1474474547
130,1203,1,1447830697
132,1203,5,1118119000
137,1203,4.5,1432736824
147,1203,4,1173229091
187,1203,4,938466948
235,1203,5,1010179503
239,1203,4,991623134
277,1203,4.5,1428191635
280,1203,4.5,1408978210
283,1203,5,1001195403
299,1203,5,1149754214
327,1203,5,942617927
332,1203,4.5,1160291183
339,1203,5,1512990202
342,1203,4.5,1289102360
366,1203,3,902064470
390,1203,5,852088866
399,1203,5,866131959
408,1203,4,915918347
455,1203,4.5,1476559127
497,1203,4,941878919
537,1203,4,1449413457
540,1203,5,1118555419
549,1203,5,1238315179
570,1203,3,974775118
572,1203,4,1035741743
581,1203,5,1018673738
593,1203,4,952925379
603,1203,4,1266614387
605,1203,1,1358719233
615,1203,4.5,1409954094
629,1203,5,1434433817
640,1203,4,1378663617
653,1203,5,1459429345
39,1204,4,1077332885
46,1204,4.5,1104839421
51,1204,3,921680366
81,1204,5,1431996115
87,1204,2.5,1078389386
120,1204,3.5,1084382724
128,1204,3.5,1158989794
131,1204,5,1141446648
132,1204,3,1118118613
151,1204,2,1439802320
160,1204,5,1077935100
171,1204,1,1440560013
185,1204,4,857013894
187,1204,4,938467466
196,1204,4,1048829157
235,1204,5,1010354673
249,1204,5,993402929
255,1204,5,1078553696
263,1204,5,1100554769
319,1204,5,942410186
337,1204,4,1089707249
369,1204,5,1467015401
386,1204,5,861879683
399,1204,4,866132317
408,1204,4,915918951
425,1204,3,1102917606
440,1204,5,1008606525
462,1204,5,1203116409
471,1204,3.5,1517156087
473,1204,4,980189942
482,1204,5,1359514044
486,1204,5,954543836
491,1204,3,974942104
500,1204,3,1448510927
502,1204,5,939032693
549,1204,5,1238315392
559,1204,4,945112349
584,1204,5,1000933300
601,1204,3,1117348858
605,1204,5,1358718838
614,1204,4,1111154986
642,1204,2.5,1431908785
10,1206,4,948882675
14,1206,4.5,1442169708
15,1206,5,1370810225
31,1206,5,968887291
36,1206,4,1529360320
42,1206,5,1251235167
48,1206,4,1527519423
51,1206,3,921670378
55,1206,4.5,1059053964
56,1206,4.5,1274770297
71,1206,4,1257872496
73,1206,4,1437707489
81,1206,4,1244671365
88,1206,5,1271581601
95,1206,5,1086970155
100,1206,4,1204696097
103,1206,5,913050941
119,1206,5,1474474085
134,1206,4,1347373099
138,1206,5,1071867317
147,1206,3.5,1180566972
150,1206,4.5,1438187706
154,1206,4,1026274118
160,1206,4.5,1076723825
173,1206,4,1451250665
180,1206,5,1034926116
183,1206,3,1120614407
185,1206,4,857015304
203,1206,4,1330147661
206,1206,4.5,1343316933
212,1206,5,965295176
214,1206,5,1081513648
235,1206,5,1006368254
239,1206,4,991627404
241,1206,5,854893544
248,1206,3,1511185897
249,1206,4,993403060
255,1206,5,1078553018
268,1206,4,1135770845
277,1206,3.5,1427935864
285,1206,4,1456011762
294,1206,1.5,1147047298
295,1206,4,963707854
312,1206,3,1349929345
313,1206,4,1160609618
314,1206,3.5,1147269988
339,1206,5,1512989929
343,1206,3,1116919091
357,1206,3,1062832225
358,1206,5,1257821137
369,1206,4.5,1467022796
372,1206,4,1436056874
384,1206,3,1186595726
386,1206,4,861879418
390,1206,5,852088945
399,1206,3,866206456
408,1206,4,915919290
419,1206,5,948490896
421,1206,4.5,1407694397
428,1206,5,1002381829
455,1206,5,1476558096
458,1206,2,1127981785
459,1206,5,1461193628
464,1206,5,1488599353
471,1206,3,1517154846
473,1206,5,980190063
486,1206,5,954544589
505,1206,5,1354553100
507,1206,5,942838991
526,1206,4.5,1442809267
540,1206,5,1418327311
549,1206,5,1238320801
559,1206,4,945112602
560,1206,4,1305426957
586,1206,4,868266924
590,1206,5,945760991
601,1206,3,1117356195
603,1206,4.5,1273589750
605,1206,2,1313440085
615,1206,4.5,1409955072
4,1207,2.5,1113765880
10,1207,4,948886645
22,1207,5,1237622570
43,1207,5,1084551992
51,1207,5,922274562
70,1207,5,1272746227
73,1207,4.5,1437673636
81,1207,5,1431996096
84,1207,5,999055265
95,1207,4,1086969191
105,1207,5,1063087633
130,1207,1,1447830709
137,1207,5,1432736796
147,1207,4,1180567352
157,1207,4,1147499443
187,1207,5,938467550
235,1207,4,1010165846
239,1207,3,991626320
250,1207,4.5,1231573264
255,1207,5,1078553648
268,1207,2,1138004456
327,1207,5,942617975
332,1207,5,1160289346
345,1207,4.5,1119035852
362,1207,4,1064009561
372,1207,3.5,1436054101
386,1207,4,861879683
390,1207,4,852088844
399,1207,5,866132090
408,1207,3,915922670
417,1207,4,1060268507
449,1207,3,1537581825
488,1207,5,952121553
491,1207,5,975018562
495,1207,5,986145740
497,1207,5,941878243
513,1207,4.5,1109043834
540,1207,4.5,1173343677
549,1207,5,1238315343
559,1207,4,945111298
589,1207,5,949295209
603,1207,3.5,1266614987
605,1207,1,1358632530
640,1207,4.5,1378663659
646,1207,4,1456637514
648,1207,5,1445036401
4,1208,4,1113765661
15,1208,4,1370809668
31,1208,3,968871071
43,1208,4.5,1084502096
47,1208,3,938801051
48,1208,4.5,1527521085
51,1208,3,921680444
55,1208,3.5,1059054027
56,1208,5,1274768391
67,1208,3,1510302949
71,1208,4,1278026787
73,1208,4.5,1437671890
79,1208,5,1007913489
81,1208,4.5,1244603168
82,1208,5,1266748012
90,1208,4,1305938323
95,1208,4,1086970983
100,1208,5,1204696101
119,1208,5,1474475768
137,1208,5,1335202514
138,1208,4.5,1071867287
173,1208,4,1451250666
208,1208,3.5,1452801097
214,1208,5,1104261121
219,1208,5,944906651
235,1208,5,1010002944
239,1208,3,991627893
241,1208,3,854893343
248,1208,4,1511185845
250,1208,3.5,1231622832
258,1208,4.5,1346002438
268,1208,5,1135768973
277,1208,3.5,1428191199
280,1208,4.5,1408978580
288,1208,4.5,1078160533
313,1208,3.5,1160608035
314,1208,3.5,1142957586
319,1208,5,942410186
327,1208,3,942618226
345,1208,4,1119035914
356,1208,4,1070897259
369,1208,4.5,1467015345
372,1208,4,1436056861
386,1208,3,861879418
390,1208,4,852088945
408,1208,4,915919335
415,1208,4,938855901
428,1208,5,1005313668
450,1208,4,1481674322
458,1208,3,1109957221
473,1208,5,980193452
486,1208,5,954510477
491,1208,5,974942727
497,1208,5,941878243
502,1208,4,939033102
505,1208,4.5,1354530230
506,1208,3,1139488593
507,1208,5,942838622
526,1208,4,1442808006
540,1208,5,1119046975
549,1208,5,1238315246
553,1208,4.5,1107804906
557,1208,4,1378340209
559,1208,5,945112300
561,1208,4,1307464661
584,1208,5,1000933725
586,1208,3,868266924
601,1208,3.5,1117347124
603,1208,4.5,1266614610
605,1208,5,1301601540
620,1208,2,948156357
629,1208,5,1434460170
19,1209,3,849711490
51,1209,4,922450234
56,1209,4,1274769475
160,1209,4.5,1076725709
173,1209,5,1451250678
176,1209,1.5,1499891731
235,1209,4,1009716893
258,1209,3.5,1346007984
285,1209,4,1456014638
322,1209,4.5,1378283663
372,1209,4,1436054168
390,1209,4,852125473
421,1209,4,1407693917
449,1209,0.5,1535672166
502,1209,5,939032693
505,1209,4,1354529760
540,1209,5,1417283366
549,1209,5,1238319151
640,1209,2,1378663750
4,1210,4.5,1113767079
8,1210,4,858269526
19,1210,4,849710574
25,1210,4,866491942
31,1210,5,968870578
38,1210,5,979742421
42,1210,5,1251235290
43,1210,4,1084502537
45,1210,4.5,1082138843
46,1210,2,1104840254
51,1210,5,921670378
53,1210,4,1226264162
54,1210,5,868126101
55,1210,5,1059054542
56,1210,3.5,1274779377
65,1210,0.5,1422888457
67,1210,5,1510265976
70,1210,3.5,1272745597
71,1210,3.5,1278025530
72,1210,5,1459979061
73,1210,4,1437837760
79,1210,4,1007911239
81,1210,3.5,1244602820
90,1210,2,1305937845
95,1210,4.5,1086969387
96,1210,3,1504045334
100,1210,4.5,1204695518
103,1210,5,913050703
113,1210,5,1020928072
132,1210,4,1118118932
134,1210,4,1347372916
141,1210,2,848469693
147,1210,3.5,1172996294
148,1210,4,858752077
154,1210,5,1026239077
168,1210,3,868043861
173,1210,4.5,1451252727
174,1210,4,1078951473
177,1210,1,1236266994
183,1210,5,1120613762
185,1210,5,856837830
189,1210,4.5,1095082152
196,1210,4,1048803401
206,1210,3.5,1343316462
208,1210,3.5,1452801020
214,1210,3,983020078
224,1210,2.5,1471717470
235,1210,5,1006368065
239,1210,2,991711270
245,1210,3,909466339
248,1210,2.5,1511186815
252,1210,4,946956179
256,1210,5,1031243918
268,1210,2.5,1137407731
278,1210,2,1043538931
291,1210,5,860068006
294,1210,3,1146661987
298,1210,4,942180061
299,1210,4.5,1149755363
300,1210,4,1094800824
301,1210,5,1216137883
313,1210,4.5,1160608642
314,1210,4,1147272757
319,1210,4,942353509
321,1210,2,1461079575
332,1210,4,1160419584
339,1210,3,1512988183
340,1210,5,1432245191
341,1210,5,865538008
351,1210,4,1111899038
356,1210,3,1070897340
357,1210,3.5,1062833183
358,1210,4,1257816521
362,1210,4,1064008703
364,1210,5,1463643053
368,1210,5,1473034374
369,1210,5,1466344958
372,1210,4.5,1436054035
374,1210,4,1141589320
378,1210,4.5,1257896478
384,1210,2,1186595148
385,1210,0.5,1096421183
386,1210,3,861876856
388,1210,2,1030132646
390,1210,3,852088945
394,1210,3,864082083
399,1210,4,866130956
402,1210,4,1115668166
407,1210,4.5,1315151459
408,1210,3,915922706
411,1210,5,1427546852
416,1210,5,1203277571
419,1210,5,948490971
421,1210,5,1407694423
428,1210,5,1002381346
433,1210,4,1006498788
435,1210,5,854262735
438,1210,4,869562500
445,1210,5,859038348
450,1210,4,1481673937
451,1210,4,861473330
454,1210,1,1009127274
458,1210,3,1109958129
459,1210,3.5,1461193664
461,1210,4,951602290
464,1210,4,1488599187
465,1210,3.5,1526353374
470,1210,0.5,1488125980
471,1210,4,1517154806
475,1210,5,924098543
484,1210,3,939757958
486,1210,5,954543320
491,1210,5,975013906
498,1210,4,938522543
502,1210,4,939034766
514,1210,5,1462191510
519,1210,3,1529477016
523,1210,5,851074437
524,1210,4,865459326
529,1210,4,1224465936
532,1210,5,1448412160
535,1210,5,1008544776
540,1210,4.5,1118555619
549,1210,4.5,1238319904
553,1210,3.5,1107805613
554,1210,3,1004368452
559,1210,3,945112521
561,1210,4,1303854716
571,1210,5,1122841184
572,1210,5,979166796
581,1210,4,1011741758
586,1210,5,868266282
590,1210,4,945532777
593,1210,4,952933308
601,1210,4,1117347143
602,1210,3,1003782759
603,1210,4,1273588849
605,1210,4.5,1301671054
621,1210,4,976204636
625,1210,4,1043644508
627,1210,3.5,1135941233
631,1210,3,860409776
642,1210,5,1431910137
652,1210,3.5,1132109607
47,1211,3,949725887
56,1211,3,1329988986
73,1211,4,1437673878
214,1211,4,1512913091
235,1211,4,1058815773
239,1211,2,991712176
250,1211,5,1231625326
255,1211,5,1078554868
277,1211,5,1427933319
285,1211,4,1456014536
294,1211,3.5,1147047477
301,1211,5,1216137486
345,1211,3,1119036992
386,1211,5,862826791
408,1211,2,915923736
473,1211,5,980203380
540,1211,2,1422779217
590,1211,5,945537555
43,1212,4.5,1084494810
73,1212,3,1438042739
81,1212,5,1244603565
82,1212,4,1266748091
137,1212,4.5,1338932435
147,1212,4,1173234088
214,1212,4,1200144034
239,1212,4,991624996
247,1212,4.5,1274388809
255,1212,5,1078554398
332,1212,4.5,1160370191
390,1212,4,852011318
408,1212,3,915918550
415,1212,5,939017918
471,1212,3.5,1517156143
486,1212,5,954544344
502,1212,5,945123098
540,1212,3.5,1217627276
542,1212,5,874761259
549,1212,5,1238315569
559,1212,5,945111108
581,1212,5,1018672723
649,1212,4,1367104105
653,1212,4.5,1472852337
5,1213,5,1209125985
10,1213,5,948882421
19,1213,3,849710586
28,1213,5,1483821933
36,1213,4,1529359140
42,1213,4,1282108928
47,1213,3,949726803
48,1213,4.5,1527521056
51,1213,5,922276476
55,1213,3.5,1059057457
56,1213,4,1274769239
62,1213,2,922115060
70,1213,4.5,1272745887
72,1213,3.5,1459981654
73,1213,4.5,1437671679
75,1213,4,1519672038
79,1213,5,1007912010
81,1213,5,1244603138
84,1213,3,999056432
88,1213,5,1208454528
100,1213,4.5,1204695993
114,1213,4,973377299
116,1213,3,1443555840
130,1213,0.5,1447830696
138,1213,4.5,1071868789
150,1213,4,1438187594
173,1213,4.5,1451250676
176,1213,2.5,1499890867
183,1213,5,1120614267
187,1213,2,938466663
197,1213,4.5,1456700942
206,1213,4.5,1343316280
208,1213,3.5,1452800994
213,1213,3,967010074
214,1213,4,983017859
235,1213,5,1011125952
239,1213,4,991626492
253,1213,4,1457222647
268,1213,2.5,1135774491
277,1213,3.5,1427931790
280,1213,4.5,1408978474
292,1213,4.5,1442163876
295,1213,5,963682640
300,1213,5,1094800337
313,1213,4,1160609379
314,1213,4,1147269944
319,1213,4,942352800
